CASE,WORK,SENT-ADDR,TOK-ADDR,LEM,TYPEA,TYPEB,SENTLEN,WORKLEN
1,Vul,/proiel/latin-nt.xml|11138,/proiel/latin-nt.xml|11138|164872,ergo,causal,para,10,10337
2,Vul,/proiel/latin-nt.xml|11138,/proiel/latin-nt.xml|11138|164870,dico,main,main,10,10337
1,Vul,/proiel/latin-nt.xml|11141,/proiel/latin-nt.xml|11141|164877,dico,main,main,4,10337
1,Vul,/proiel/latin-nt.xml|47459,/proiel/latin-nt.xml|47459|164880,timeo,main,main,2,10337
1,Vul,/proiel/latin-nt.xml|47460,/proiel/latin-nt.xml|47460|164883,enim,causal,para,8,10337
2,Vul,/proiel/latin-nt.xml|47460,/proiel/latin-nt.xml|47460|164884,habeo,main,main,8,10337
1,Vul,/proiel/latin-nt.xml|11143,/proiel/latin-nt.xml|11143|164892,dico,main,main,4,10337
1,Vul,/proiel/latin-nt.xml|11144,/proiel/latin-nt.xml|11144|164894,nescio,main,main,1,10337
1,Vul,/proiel/latin-nt.xml|11145,/proiel/latin-nt.xml|11145|164897,aio,main,main,4,10337
1,Vul,/proiel/latin-nt.xml|11146,/proiel/latin-nt.xml|11146|763219,dico,main,main,9,10337
1,Vul,/proiel/latin-nt.xml|11147,/proiel/latin-nt.xml|11147|164910,coepi,main,main,6,10337
1,Vul,/proiel/latin-nt.xml|11148,/proiel/latin-nt.xml|11148|164932,peregre,spatial,para,20,10337
2,Vul,/proiel/latin-nt.xml|11148,/proiel/latin-nt.xml|11148|164916,pastino,main,main,20,10337
3,Vul,/proiel/latin-nt.xml|11148,/proiel/latin-nt.xml|11148|164919,circumdo,main,main,20,10337
4,Vul,/proiel/latin-nt.xml|11148,/proiel/latin-nt.xml|11148|164922,fodio,main,main,20,10337
5,Vul,/proiel/latin-nt.xml|11148,/proiel/latin-nt.xml|11148|164925,aedifico,main,main,20,10337
6,Vul,/proiel/latin-nt.xml|11148,/proiel/latin-nt.xml|11148|164928,loco,main,main,20,10337
7,Vul,/proiel/latin-nt.xml|11148,/proiel/latin-nt.xml|11148|164933,proficiscor,main,main,20,10337
1,Vul,/proiel/latin-nt.xml|11149,/proiel/latin-nt.xml|11149|164936,mitto,main,main,14,10337
1,Vul,/proiel/latin-nt.xml|11150,/proiel/latin-nt.xml|11150|164952,cado,main,main,7,10337
2,Vul,/proiel/latin-nt.xml|11150,/proiel/latin-nt.xml|11150|164954,dimitto,main,main,7,10337
1,Vul,/proiel/latin-nt.xml|11151,/proiel/latin-nt.xml|11151|164957,iterum,temporal,para,7,10337
2,Vul,/proiel/latin-nt.xml|11151,/proiel/latin-nt.xml|11151|164958,mitto,main,main,7,10337
1,Vul,/proiel/latin-nt.xml|11152,/proiel/latin-nt.xml|11152|164966,vulnero,main,main,7,10337
2,Vul,/proiel/latin-nt.xml|11152,/proiel/latin-nt.xml|11152|164969,afficio,main,main,7,10337
1,Vul,/proiel/latin-nt.xml|11153,/proiel/latin-nt.xml|11153|164971,rursus,temporal,para,15,10337
2,Vul,/proiel/latin-nt.xml|11153,/proiel/latin-nt.xml|11153|164973,mitto,main,main,15,10337
3,Vul,/proiel/latin-nt.xml|11153,/proiel/latin-nt.xml|11153|164976,occido,main,main,15,10337
1,Vul,/proiel/latin-nt.xml|11156,/proiel/latin-nt.xml|11156|164986,ergo,causal,para,14,10337
2,Vul,/proiel/latin-nt.xml|11156,/proiel/latin-nt.xml|11156|164985,adhuc,temporal,para,14,10337
3,Vul,/proiel/latin-nt.xml|11156,/proiel/latin-nt.xml|11156|164993,mitto,main,main,14,10337
1,Vul,/proiel/latin-nt.xml|11157,/proiel/latin-nt.xml|11157|164999,revereor,main,main,3,10337
1,Vul,/proiel/latin-nt.xml|11158,/proiel/latin-nt.xml|11158|165004,dico,main,main,5,10337
1,Vul,/proiel/latin-nt.xml|11159,/proiel/latin-nt.xml|11159|165008,sum,main,main,3,10337
1,Vul,/proiel/latin-nt.xml|47461,/proiel/latin-nt.xml|47461|165010,venio,main,main,1,10337
1,Vul,/proiel/latin-nt.xml|47462,/proiel/latin-nt.xml|47462|165011,occido,main,main,2,10337
1,Vul,/proiel/latin-nt.xml|11161,/proiel/latin-nt.xml|11161|165015,sum,main,main,4,10337
1,Vul,/proiel/latin-nt.xml|11162,/proiel/latin-nt.xml|11162|165023,extra,spatial,para,8,10337
2,Vul,/proiel/latin-nt.xml|11162,/proiel/latin-nt.xml|11162|165020,occido,main,main,8,10337
3,Vul,/proiel/latin-nt.xml|11162,/proiel/latin-nt.xml|11162|165022,eicio,main,main,8,10337
1,Vul,/proiel/latin-nt.xml|11164,/proiel/latin-nt.xml|11164|165026,ergo,causal,para,5,10337
2,Vul,/proiel/latin-nt.xml|11164,/proiel/latin-nt.xml|11164|165027,facio,main,main,5,10337
1,Vul,/proiel/latin-nt.xml|11165,/proiel/latin-nt.xml|11165|165030,venio,main,main,8,10337
2,Vul,/proiel/latin-nt.xml|11165,/proiel/latin-nt.xml|11165|165032,perdo,main,main,8,10337
3,Vul,/proiel/latin-nt.xml|11165,/proiel/latin-nt.xml|11165|165035,do,main,main,8,10337
1,Vul,/proiel/latin-nt.xml|11166,/proiel/latin-nt.xml|11166|795002,lego,main,main,5,10337
1,Vul,/proiel/latin-nt.xml|11167,/proiel/latin-nt.xml|11167|165047,facio,main,main,10,10337
1,Vul,/proiel/latin-nt.xml|11168,/proiel/latin-nt.xml|11168|165054,facio,main,main,11,10337
2,Vul,/proiel/latin-nt.xml|11168,/proiel/latin-nt.xml|11168|165058,sum,main,main,11,10337
1,Vul,/proiel/latin-nt.xml|11169,/proiel/latin-nt.xml|11169|165064,quaero,main,main,4,10337
1,Vul,/proiel/latin-nt.xml|11170,/proiel/latin-nt.xml|11170|165068,timeo,main,main,3,10337
1,Vul,/proiel/latin-nt.xml|11171,/proiel/latin-nt.xml|11171|165071,enim,causal,para,8,10337
2,Vul,/proiel/latin-nt.xml|11171,/proiel/latin-nt.xml|11171|165070,cognosco,main,main,8,10337
1,Vul,/proiel/latin-nt.xml|11172,/proiel/latin-nt.xml|11172|165081,abeo,main,main,4,10337
1,Vul,/proiel/latin-nt.xml|11173,/proiel/latin-nt.xml|11173|165083,mitto,main,main,14,10337
1,Vul,/proiel/latin-nt.xml|11174,/proiel/latin-nt.xml|11174|165098,dico,main,main,4,10337
1,Vul,/proiel/latin-nt.xml|11175,/proiel/latin-nt.xml|11175|165101,scio,main,main,9,10337
1,Vul,/proiel/latin-nt.xml|11176,/proiel/latin-nt.xml|11176|794987,enim,causal,para,13,10337
2,Vul,/proiel/latin-nt.xml|11176,/proiel/latin-nt.xml|11176|794988,video,main,main,13,10337
3,Vul,/proiel/latin-nt.xml|11176,/proiel/latin-nt.xml|11176|794997,doceo,main,main,13,10337
1,Vul,/proiel/latin-nt.xml|11177,/proiel/latin-nt.xml|11177|165121,licet,main,main,7,10337
2,Vul,/proiel/latin-nt.xml|11177,/proiel/latin-nt.xml|11177|165127,do,main,main,7,10337
1,Vul,/proiel/latin-nt.xml|11178,/proiel/latin-nt.xml|11178|165132,aio,main,main,6,10337
1,Vul,/proiel/latin-nt.xml|11179,/proiel/latin-nt.xml|11179|165136,tempto,main,main,3,10337
1,Vul,/proiel/latin-nt.xml|11180,/proiel/latin-nt.xml|11180|165137,affero,main,main,5,10337
1,Vul,/proiel/latin-nt.xml|11181,/proiel/latin-nt.xml|11181|165144,affero,main,main,3,10337
1,Vul,/proiel/latin-nt.xml|11182,/proiel/latin-nt.xml|11182|165146,aio,main,main,3,10337
1,Vul,/proiel/latin-nt.xml|11183,/proiel/latin-nt.xml|11183|165149,sum,main,main,6,10337
1,Vul,/proiel/latin-nt.xml|11184,/proiel/latin-nt.xml|11184|165154,dico,main,main,2,10337
1,Vul,/proiel/latin-nt.xml|11186,/proiel/latin-nt.xml|11186|165160,dico,main,main,5,10337
1,Vul,/proiel/latin-nt.xml|11187,/proiel/latin-nt.xml|11187|165163,igitur,causal,para,11,10337
2,Vul,/proiel/latin-nt.xml|11187,/proiel/latin-nt.xml|11187|165162,reddo,main,main,11,10337
1,Vul,/proiel/latin-nt.xml|11189,/proiel/latin-nt.xml|11189|165174,miror,main,main,4,10337
1,Vul,/proiel/latin-nt.xml|11190,/proiel/latin-nt.xml|11190|165178,venio,main,main,10,10337
1,Vul,/proiel/latin-nt.xml|11191,/proiel/latin-nt.xml|11191|165188,interrogo,main,main,4,10337
1,Vul,/proiel/latin-nt.xml|11192,/proiel/latin-nt.xml|11192|165194,scribo,main,main,27,10337
1,Vul,/proiel/latin-nt.xml|11193,/proiel/latin-nt.xml|11193|165219,ergo,causal,para,4,10337
2,Vul,/proiel/latin-nt.xml|11193,/proiel/latin-nt.xml|11193|165221,sum,main,main,4,10337
1,Vul,/proiel/latin-nt.xml|11194,/proiel/latin-nt.xml|11194|165224,accipio,main,main,10,10337
2,Vul,/proiel/latin-nt.xml|11194,/proiel/latin-nt.xml|11194|165227,morior,main,main,10,10337
1,Vul,/proiel/latin-nt.xml|11195,/proiel/latin-nt.xml|11195|165234,accipio,main,main,7,10337
2,Vul,/proiel/latin-nt.xml|11195,/proiel/latin-nt.xml|11195|165237,morior,main,main,7,10337
1,Vul,/proiel/latin-nt.xml|11196,/proiel/latin-nt.xml|11196|165242,relinquo,main,main,5,10337
1,Vul,/proiel/latin-nt.xml|11198,/proiel/latin-nt.xml|11198|165248,accipio,main,main,5,10337
1,Vul,/proiel/latin-nt.xml|11199,/proiel/latin-nt.xml|11199|165254,relinquo,main,main,4,10337
1,Vul,/proiel/latin-nt.xml|11200,/proiel/latin-nt.xml|11200|165258,defungor,main,main,6,10337
1,Vul,/proiel/latin-nt.xml|11201,/proiel/latin-nt.xml|11201|165264,ergo,causal,para,10,10337
2,Vul,/proiel/latin-nt.xml|11201,file:///C:/Users/matth/Documents/GitHub/ma_thesis_23-24/agldt_search.xqm||,cum,temporal,hypo,10,10337
3,Vul,/proiel/latin-nt.xml|11201,/proiel/latin-nt.xml|11201|165270,sum,main,main,10,10337
1,Vul,/proiel/latin-nt.xml|11202,/proiel/latin-nt.xml|11202|165273,enim,causal,para,5,10337
2,Vul,/proiel/latin-nt.xml|11202,/proiel/latin-nt.xml|11202|165274,habeo,main,main,5,10337
1,Vul,/proiel/latin-nt.xml|11203,/proiel/latin-nt.xml|11203|165280,aio,main,main,5,10337
1,Vul,/proiel/latin-nt.xml|11204,/proiel/latin-nt.xml|11204|165283,ideo,causal,para,10,10337
2,Vul,/proiel/latin-nt.xml|11204,/proiel/latin-nt.xml|11204|165284,erro,main,main,10,10337
1,Vul,/proiel/latin-nt.xml|11205,/proiel/latin-nt.xml|11205|165293,enim,causal,para,17,10337
2,Vul,/proiel/latin-nt.xml|11205,file:///C:/Users/matth/Documents/GitHub/ma_thesis_23-24/agldt_search.xqm||,cum,temporal,hypo,17,10337
3,Vul,/proiel/latin-nt.xml|11205,/proiel/latin-nt.xml|11205|165299,nubo,main,main,17,10337
4,Vul,/proiel/latin-nt.xml|11205,/proiel/latin-nt.xml|11205|165302,nubo,main,main,17,10337
5,Vul,/proiel/latin-nt.xml|11205,/proiel/latin-nt.xml|11205|165304,sum,main,main,17,10337
1,Vul,/proiel/latin-nt.xml|11206,/proiel/latin-nt.xml|11206|165315,lego,main,main,17,10337
1,Vul,/proiel/latin-nt.xml|11207,/proiel/latin-nt.xml|11207|165327,sum,main,main,10,10337
1,Vul,/proiel/latin-nt.xml|11208,/proiel/latin-nt.xml|11208|165337,sum,main,main,6,10337
1,Vul,/proiel/latin-nt.xml|11209,/proiel/latin-nt.xml|11209|165343,ergo,causal,para,4,10337
2,Vul,/proiel/latin-nt.xml|11209,/proiel/latin-nt.xml|11209|165345,erro,main,main,4,10337
1,Vul,/proiel/latin-nt.xml|11210,/proiel/latin-nt.xml|11210|165347,accedo,main,main,22,10337
2,Vul,/proiel/latin-nt.xml|11210,/proiel/latin-nt.xml|11210|165361,interrogo,main,main,22,10337
1,Vul,/proiel/latin-nt.xml|11211,/proiel/latin-nt.xml|11211|165370,respondeo,main,main,5,10337
1,Vul,/proiel/latin-nt.xml|11212,/proiel/latin-nt.xml|11212|756836,sum,main,main,4,10337
1,Vul,/proiel/latin-nt.xml|56891,/proiel/latin-nt.xml|56891|756861,audio,main,main,2,10337
1,Vul,/proiel/latin-nt.xml|56893,/proiel/latin-nt.xml|56893|756868,sum,main,main,6,10337
1,Vul,/proiel/latin-nt.xml|11214,/proiel/latin-nt.xml|11214|165386,diligo,main,main,24,10337
1,Vul,/proiel/latin-nt.xml|11215,/proiel/latin-nt.xml|11215|165410,sum,main,main,4,10337
1,Vul,/proiel/latin-nt.xml|11217,/proiel/latin-nt.xml|11217|165417,diligo,main,main,6,10337
1,Vul,/proiel/latin-nt.xml|11218,/proiel/latin-nt.xml|11218|165428,sum,main,main,6,10337
1,Vul,/proiel/latin-nt.xml|11219,/proiel/latin-nt.xml|11219|165430,aio,main,main,4,10337
1,Vul,/proiel/latin-nt.xml|11220,/proiel/latin-nt.xml|11220|165437,dico,main,main,14,10337
1,Vul,/proiel/latin-nt.xml|11221,/proiel/latin-nt.xml|11221|165472,sum,main,main,30,10337
1,Vul,/proiel/latin-nt.xml|11222,/proiel/latin-nt.xml|11222|165483,dico,main,main,8,10337
1,Vul,/proiel/latin-nt.xml|11223,/proiel/latin-nt.xml|11223|165487,longe,spatial,para,6,10337
2,Vul,/proiel/latin-nt.xml|11223,/proiel/latin-nt.xml|11223|165486,sum,main,main,6,10337
1,Vul,/proiel/latin-nt.xml|11224,/proiel/latin-nt.xml|11224|165493,iam,temporal,para,6,10337
2,Vul,/proiel/latin-nt.xml|11224,/proiel/latin-nt.xml|11224|165494,audeo,main,main,6,10337
1,Vul,/proiel/latin-nt.xml|11225,/proiel/latin-nt.xml|11225|165500,dico,main,main,7,10337
1,Vul,/proiel/latin-nt.xml|11226,/proiel/latin-nt.xml|11226|165505,dico,main,main,7,10337
1,Vul,/proiel/latin-nt.xml|11227,/proiel/latin-nt.xml|11227|165512,enim,causal,para,7,10337
2,Vul,/proiel/latin-nt.xml|11227,/proiel/latin-nt.xml|11227|165514,dico,main,main,7,10337
1,Vul,/proiel/latin-nt.xml|11228,/proiel/latin-nt.xml|11228|165518,dico,main,main,4,10337
1,Vul,/proiel/latin-nt.xml|11229,file:///C:/Users/matth/Documents/GitHub/ma_thesis_23-24/agldt_search.xqm||,donec,temporal,hypo,11,10337
2,Vul,/proiel/latin-nt.xml|11229,/proiel/latin-nt.xml|11229|165522,sedeo,main,main,11,10337
1,Vul,/proiel/latin-nt.xml|11230,/proiel/latin-nt.xml|11230|165534,ergo,causal,para,11,10337
2,Vul,/proiel/latin-nt.xml|11230,/proiel/latin-nt.xml|11230|165540,unde,causal,para,11,10337
3,Vul,/proiel/latin-nt.xml|11230,/proiel/latin-nt.xml|11230|165536,dico,main,main,11,10337
4,Vul,/proiel/latin-nt.xml|11230,/proiel/latin-nt.xml|11230|165541,sum,main,main,11,10337
1,Vul,/proiel/latin-nt.xml|11231,/proiel/latin-nt.xml|11231|165549,audio,main,main,6,10337
1,Vul,/proiel/latin-nt.xml|11232,/proiel/latin-nt.xml|11232|165551,dico,main,main,6,10337
1,Vul,/proiel/latin-nt.xml|11233,/proiel/latin-nt.xml|11233|165556,caveo,main,main,24,10337
1,Vul,/proiel/latin-nt.xml|11234,/proiel/latin-nt.xml|11234|165589,accipio,main,main,12,10337
1,Vul,/proiel/latin-nt.xml|11236,/proiel/latin-nt.xml|11236|165595,contra,spatial,para,17,10337
2,Vul,/proiel/latin-nt.xml|11236,/proiel/latin-nt.xml|11236|165597,aspicio,main,main,17,10337
1,Vul,/proiel/latin-nt.xml|47463,file:///C:/Users/matth/Documents/GitHub/ma_thesis_23-24/agldt_search.xqm||,cum,temporal,hypo,12,10337
2,Vul,/proiel/latin-nt.xml|47463,/proiel/latin-nt.xml|47463|165615,mitto,main,main,12,10337
1,Vul,/proiel/latin-nt.xml|47464,/proiel/latin-nt.xml|47464|165625,aio,main,main,6,10337
1,Vul,/proiel/latin-nt.xml|11238,/proiel/latin-nt.xml|11238|165628,dico,main,main,14,10337
1,Vul,/proiel/latin-nt.xml|11239,/proiel/latin-nt.xml|11239|165642,enim,causal,para,8,10337
2,Vul,/proiel/latin-nt.xml|11239,/proiel/latin-nt.xml|11239|165648,mitto,main,main,8,10337
1,Vul,/proiel/latin-nt.xml|11240,/proiel/latin-nt.xml|11240|165657,mitto,main,main,12,10337
1,Vul,/proiel/latin-nt.xml|11241,file:///C:/Users/matth/Documents/GitHub/ma_thesis_23-24/agldt_search.xqm||,cum,temporal,hypo,11,10337
2,Vul,/proiel/latin-nt.xml|11241,/proiel/latin-nt.xml|11241|165666,aio,main,main,11,10337
1,Vul,/proiel/latin-nt.xml|11242,/proiel/latin-nt.xml|11242|165673,aspicio,main,main,7,10337
1,Vul,/proiel/latin-nt.xml|11243,/proiel/latin-nt.xml|11243|165682,aio,main,main,5,10337
1,Vul,/proiel/latin-nt.xml|11244,/proiel/latin-nt.xml|11244|165684,video,main,main,5,10337
1,Vul,/proiel/latin-nt.xml|11245,/proiel/latin-nt.xml|11245|165690,relinquo,main,main,8,10337
1,Vul,/proiel/latin-nt.xml|11246,/proiel/latin-nt.xml|11246|165703,contra,spatial,para,18,10337
2,Vul,/proiel/latin-nt.xml|11246,file:///C:/Users/matth/Documents/GitHub/ma_thesis_23-24/agldt_search.xqm||,cum,temporal,hypo,18,10337
3,Vul,/proiel/latin-nt.xml|11246,/proiel/latin-nt.xml|11246|165705,interrogo,main,main,18,10337
1,Vul,/proiel/latin-nt.xml|11247,file:///C:/Users/matth/Documents/GitHub/ma_thesis_23-24/agldt_search.xqm||,quando,temporal,hypo,5,10337
2,Vul,/proiel/latin-nt.xml|11247,/proiel/latin-nt.xml|11247|165715,dico,main,main,5,10337
1,Vul,/proiel/latin-nt.xml|11248,file:///C:/Users/matth/Documents/GitHub/ma_thesis_23-24/agldt_search.xqm||,quando,temporal,hypo,9,10337
2,Vul,/proiel/latin-nt.xml|11248,/proiel/latin-nt.xml|11248|165723,sum,main,main,9,10337
1,Vul,/proiel/latin-nt.xml|11249,/proiel/latin-nt.xml|11249|165732,coepi,main,main,6,10337
1,Vul,/proiel/latin-nt.xml|11250,/proiel/latin-nt.xml|11250|165735,video,main,main,5,10337
1,Vul,/proiel/latin-nt.xml|11251,/proiel/latin-nt.xml|11251|165741,enim,causal,para,10,10337
2,Vul,/proiel/latin-nt.xml|11251,/proiel/latin-nt.xml|11251|165742,venio,main,main,10,10337
1,Vul,/proiel/latin-nt.xml|11252,/proiel/latin-nt.xml|11252|165752,seduco,main,main,3,10337
1,Vul,/proiel/latin-nt.xml|11253,file:///C:/Users/matth/Documents/GitHub/ma_thesis_23-24/agldt_search.xqm||,cum,temporal,hypo,9,10337
2,Vul,/proiel/latin-nt.xml|11253,/proiel/latin-nt.xml|11253|165753,cum,temporal,hypo,9,10337
3,Vul,/proiel/latin-nt.xml|11253,/proiel/latin-nt.xml|11253|165761,timeo,main,main,9,10337
1,Vul,/proiel/latin-nt.xml|11254,/proiel/latin-nt.xml|11254|165763,enim,causal,para,3,10337
2,Vul,/proiel/latin-nt.xml|11254,/proiel/latin-nt.xml|11254|165762,oportet,main,main,3,10337
1,Vul,/proiel/latin-nt.xml|11255,/proiel/latin-nt.xml|11255|165766,nondum,temporal,para,3,10337
1,Vul,/proiel/latin-nt.xml|11256,/proiel/latin-nt.xml|11256|165768,ex(s)urgo,main,main,16,10337
2,Vul,/proiel/latin-nt.xml|11256,/proiel/latin-nt.xml|11256|165778,sum,main,main,16,10337
1,Vul,/proiel/latin-nt.xml|11258,/proiel/latin-nt.xml|11258|165787,video,main,main,5,10337
1,Vul,/proiel/latin-nt.xml|11259,/proiel/latin-nt.xml|11259|165792,enim,causal,para,19,10337
2,Vul,/proiel/latin-nt.xml|11259,/proiel/latin-nt.xml|11259|165791,trado,main,main,19,10337
3,Vul,/proiel/latin-nt.xml|11259,/proiel/latin-nt.xml|11259|165798,vapulo,main,main,19,10337
4,Vul,/proiel/latin-nt.xml|11259,/proiel/latin-nt.xml|11259|165804,sto,main,main,19,10337
1,Vul,/proiel/latin-nt.xml|11260,/proiel/latin-nt.xml|11260|165815,oportet,main,main,8,10337
1,Vul,/proiel/latin-nt.xml|11261,file:///C:/Users/matth/Documents/GitHub/ma_thesis_23-24/agldt_search.xqm||,cum,temporal,hypo,9,10337
2,Vul,/proiel/latin-nt.xml|11261,/proiel/latin-nt.xml|11261|165823,nolo,main,main,9,10337
1,Vul,/proiel/latin-nt.xml|11262,/proiel/latin-nt.xml|11262|165836,loquor,main,main,10,10337
1,Vul,/proiel/latin-nt.xml|11263,/proiel/latin-nt.xml|11263|165838,enim,causal,para,8,10337
2,Vul,/proiel/latin-nt.xml|11263,/proiel/latin-nt.xml|11263|165839,sum,main,main,8,10337
1,Vul,/proiel/latin-nt.xml|11264,/proiel/latin-nt.xml|11264|165845,trado,main,main,9,10337
1,Vul,/proiel/latin-nt.xml|11265,/proiel/latin-nt.xml|11265|165855,consurgo,main,main,9,10337
2,Vul,/proiel/latin-nt.xml|11265,/proiel/latin-nt.xml|11265|165861,afficio,main,main,9,10337
1,Vul,/proiel/latin-nt.xml|11266,/proiel/latin-nt.xml|11266|165864,sum,main,main,7,10337
1,Vul,/proiel/latin-nt.xml|11267,/proiel/latin-nt.xml|11267|165877,sum,main,main,8,10337
1,Vul,/proiel/latin-nt.xml|11268,/proiel/latin-nt.xml|11268|165890,tunc,temporal,para,20,10337
2,Vul,/proiel/latin-nt.xml|11268,file:///C:/Users/matth/Documents/GitHub/ma_thesis_23-24/agldt_search.xqm||,ubi,temporal,hypo,20,10337
3,Vul,/proiel/latin-nt.xml|11268,file:///C:/Users/matth/Documents/GitHub/ma_thesis_23-24/agldt_search.xqm||,ubi,temporal,hypo,20,10337
4,Vul,/proiel/latin-nt.xml|11268,file:///C:/Users/matth/Documents/GitHub/ma_thesis_23-24/agldt_search.xqm||,cum,temporal,hypo,20,10337
5,Vul,/proiel/latin-nt.xml|11268,/proiel/latin-nt.xml|11268|165878,cum,temporal,hypo,20,10337
6,Vul,/proiel/latin-nt.xml|11268,/proiel/latin-nt.xml|11268|165895,fugio,main,main,20,10337
7,Vul,/proiel/latin-nt.xml|11268,/proiel/latin-nt.xml|11268|165889,intellego,parenth,main,20,10337
1,Vul,/proiel/latin-nt.xml|11270,/proiel/latin-nt.xml|11270|165903,descendo,main,main,17,10337
2,Vul,/proiel/latin-nt.xml|11270,/proiel/latin-nt.xml|11270|165907,introeo,main,main,17,10337
1,Vul,/proiel/latin-nt.xml|11271,/proiel/latin-nt.xml|11271|165920,revertor,main,main,11,10337
1,Vul,/proiel/latin-nt.xml|11273,/proiel/latin-nt.xml|11273|165933,oro,main,main,6,10337
1,Vul,/proiel/latin-nt.xml|11274,/proiel/latin-nt.xml|11274|165940,enim,causal,para,20,10337
2,Vul,/proiel/latin-nt.xml|11274,/proiel/latin-nt.xml|11274|165954,usque,mixed,para,20,10337
3,Vul,/proiel/latin-nt.xml|11274,/proiel/latin-nt.xml|11274|165955,nunc,temporal,para,20,10337
4,Vul,/proiel/latin-nt.xml|11274,/proiel/latin-nt.xml|11274|165939,sum,main,main,20,10337
1,Vul,/proiel/latin-nt.xml|11275,/proiel/latin-nt.xml|11275|165965,sum,main,main,10,10337
1,Vul,/proiel/latin-nt.xml|11276,/proiel/latin-nt.xml|11276|165974,brevio,main,main,7,10337
1,Vul,/proiel/latin-nt.xml|11277,/proiel/latin-nt.xml|11277|165987,illic,spatial,para,14,10337
2,Vul,/proiel/latin-nt.xml|11277,/proiel/latin-nt.xml|11277|165983,hic,spatial,para,14,10337
3,Vul,/proiel/latin-nt.xml|11277,/proiel/latin-nt.xml|11277|165977,tunc,temporal,para,14,10337
4,Vul,/proiel/latin-nt.xml|11277,/proiel/latin-nt.xml|11277|165989,credo,main,main,14,10337
5,Vul,/proiel/latin-nt.xml|11277,/proiel/latin-nt.xml|11277|165984,sum,parenth,main,14,10337
1,Vul,/proiel/latin-nt.xml|11279,/proiel/latin-nt.xml|11279|165991,enim,causal,para,17,10337
2,Vul,/proiel/latin-nt.xml|11279,/proiel/latin-nt.xml|11279|165990,ex(s)urgo,main,main,17,10337
3,Vul,/proiel/latin-nt.xml|11279,/proiel/latin-nt.xml|11279|165996,do,main,main,17,10337
1,Vul,/proiel/latin-nt.xml|11280,/proiel/latin-nt.xml|11280|166008,ergo,causal,para,3,10337
2,Vul,/proiel/latin-nt.xml|11280,/proiel/latin-nt.xml|11280|166009,video,main,main,3,10337
1,Vul,/proiel/latin-nt.xml|11281,/proiel/latin-nt.xml|11281|166011,praedico,main,main,4,10337
1,Vul,/proiel/latin-nt.xml|11282,/proiel/latin-nt.xml|11282|166022,contenebro,main,main,15,10337
2,Vul,/proiel/latin-nt.xml|11282,/proiel/latin-nt.xml|11282|166026,do,main,main,15,10337
1,Vul,/proiel/latin-nt.xml|11283,/proiel/latin-nt.xml|11283|166030,sum,main,main,12,10337
2,Vul,/proiel/latin-nt.xml|11283,/proiel/latin-nt.xml|11283|166040,moveo,main,main,12,10337
1,Vul,/proiel/latin-nt.xml|11284,/proiel/latin-nt.xml|11284|166042,tunc,temporal,para,13,10337
2,Vul,/proiel/latin-nt.xml|11284,/proiel/latin-nt.xml|11284|166043,video,main,main,13,10337
1,Vul,/proiel/latin-nt.xml|11285,/proiel/latin-nt.xml|11285|166069,usque,mixed,para,19,10337
2,Vul,/proiel/latin-nt.xml|11285,/proiel/latin-nt.xml|11285|166055,tunc,temporal,para,19,10337
3,Vul,/proiel/latin-nt.xml|11285,/proiel/latin-nt.xml|11285|166056,mitto,main,main,19,10337
4,Vul,/proiel/latin-nt.xml|11285,/proiel/latin-nt.xml|11285|166060,congrego,main,main,19,10337
1,Vul,/proiel/latin-nt.xml|11286,/proiel/latin-nt.xml|11286|166076,disco,main,main,5,10337
1,Vul,/proiel/latin-nt.xml|11287,/proiel/latin-nt.xml|11287|166079,iam,temporal,para,16,10337
2,Vul,/proiel/latin-nt.xml|11287,file:///C:/Users/matth/Documents/GitHub/ma_thesis_23-24/agldt_search.xqm||,cum,temporal,hypo,16,10337
3,Vul,/proiel/latin-nt.xml|11287,/proiel/latin-nt.xml|11287|166088,cognosco,main,main,16,10337
1,Vul,/proiel/latin-nt.xml|11288,file:///C:/Users/matth/Documents/GitHub/ma_thesis_23-24/agldt_search.xqm||,cum,temporal,hypo,14,10337
2,Vul,/proiel/latin-nt.xml|11288,/proiel/latin-nt.xml|11288|166101,scio,main,main,14,10337
1,Vul,/proiel/latin-nt.xml|11289,file:///C:/Users/matth/Documents/GitHub/ma_thesis_23-24/agldt_search.xqm||,donec,temporal,hypo,12,10337
